Isolate_Id,reason
EPI_ISL_393358,molecular clock outlier
EPI_ISL_151100,molecular clock outlier
EPI_ISL_151103,molecular clock outlier
EPI_ISL_151115,molecular clock outlier
EPI_ISL_86074,molecular clock outlier
EPI_ISL_88037,molecular clock outlier
EPI_ISL_77053,molecular clock outlier
EPI_ISL_185558,molecular clock outlier
EPI_ISL_94644,molecular clock outlier
EPI_ISL_94773,molecular clock outlier
EPI_ISL_100826,molecular clock outlier
EPI_ISL_17264934,molecular clock outlier
EPI_ISL_79673,molecular clock outlier
EPI_ISL_83714,molecular clock outlier
EPI_ISL_185762,molecular clock outlier
EPI_ISL_187199,molecular clock outlier
EPI_ISL_94618,molecular clock outlier
EPI_ISL_86091,molecular clock outlier
EPI_ISL_88045,molecular clock outlier
EPI_ISL_90589,molecular clock outlier
EPI_ISL_95504,molecular clock outlier
EPI_ISL_17264984,molecular clock outlier
EPI_ISL_161476,molecular clock outlier
EPI_ISL_161477,molecular clock outlier
EPI_ISL_229118,molecular clock outlier
EPI_ISL_229124,molecular clock outlier
EPI_ISL_499026,molecular clock outlier
EPI_ISL_161475,molecular clock outlier
EPI_ISL_17265009,molecular clock outlier
EPI_ISL_156584,molecular clock outlier
EPI_ISL_17264829,molecular clock outlier
EPI_ISL_156582,molecular clock outlier
EPI_ISL_260562,molecular clock outlier
EPI_ISL_84091,molecular clock outlier
EPI_ISL_84092,molecular clock outlier
EPI_ISL_84093,molecular clock outlier
EPI_ISL_230784,molecular clock outlier
EPI_ISL_156583,molecular clock outlier
EPI_ISL_175493,molecular clock outlier
EPI_ISL_175495,molecular clock outlier
EPI_ISL_175496,molecular clock outlier
EPI_ISL_229119,molecular clock outlier
EPI_ISL_229121,molecular clock outlier
EPI_ISL_229126,molecular clock outlier
EPI_ISL_206284,molecular clock outlier
EPI_ISL_206297,molecular clock outlier
EPI_ISL_206292,molecular clock outlier
EPI_ISL_206293,molecular clock outlier
EPI_ISL_175177,molecular clock outlier
EPI_ISL_176499,molecular clock outlier
EPI_ISL_176500,molecular clock outlier
EPI_ISL_194494,molecular clock outlier
EPI_ISL_196601,molecular clock outlier
EPI_ISL_200719,molecular clock outlier
EPI_ISL_201244,molecular clock outlier
EPI_ISL_201682,molecular clock outlier
EPI_ISL_207121,molecular clock outlier
EPI_ISL_219029,molecular clock outlier
EPI_ISL_251301,molecular clock outlier
EPI_ISL_288079,molecular clock outlier
EPI_ISL_288082,molecular clock outlier
EPI_ISL_288123,molecular clock outlier
EPI_ISL_288132,molecular clock outlier
EPI_ISL_188894,molecular clock outlier
EPI_ISL_251573,molecular clock outlier
EPI_ISL_194492,molecular clock outlier
EPI_ISL_288078,molecular clock outlier
EPI_ISL_197873,molecular clock outlier
EPI_ISL_197887,molecular clock outlier
EPI_ISL_132030,molecular clock outlier
EPI_ISL_132033,molecular clock outlier
EPI_ISL_107028,molecular clock outlier
EPI_ISL_116069,molecular clock outlier
EPI_ISL_101596,molecular clock outlier
EPI_ISL_197860,molecular clock outlier
EPI_ISL_197881,molecular clock outlier
EPI_ISL_197956,molecular clock outlier
EPI_ISL_206279,molecular clock outlier
EPI_ISL_206283,molecular clock outlier
EPI_ISL_206294,molecular clock outlier
EPI_ISL_106816,molecular clock outlier
EPI_ISL_87887,molecular clock outlier
EPI_ISL_93774,molecular clock outlier
EPI_ISL_109795,molecular clock outlier
EPI_ISL_81375,molecular clock outlier
EPI_ISL_102988,molecular clock outlier
EPI_ISL_152150,molecular clock outlier
EPI_ISL_152168,molecular clock outlier
EPI_ISL_152190,molecular clock outlier
EPI_ISL_152246,molecular clock outlier
EPI_ISL_152247,molecular clock outlier
EPI_ISL_152267,molecular clock outlier
EPI_ISL_152389,molecular clock outlier
EPI_ISL_152454,molecular clock outlier
EPI_ISL_152506,molecular clock outlier
EPI_ISL_152582,molecular clock outlier
EPI_ISL_152606,molecular clock outlier
EPI_ISL_79316,molecular clock outlier
EPI_ISL_498935,molecular clock outlier
EPI_ISL_87925,molecular clock outlier
EPI_ISL_89807,molecular clock outlier
EPI_ISL_93639,molecular clock outlier
EPI_ISL_187971,molecular clock outlier
EPI_ISL_152096,molecular clock outlier
EPI_ISL_152268,molecular clock outlier
EPI_ISL_152457,molecular clock outlier
EPI_ISL_83169,molecular clock outlier
EPI_ISL_136631,molecular clock outlier
EPI_ISL_152248,molecular clock outlier
EPI_ISL_152278,molecular clock outlier
EPI_ISL_152363,molecular clock outlier
EPI_ISL_106818,molecular clock outlier
EPI_ISL_106822,molecular clock outlier
EPI_ISL_498937,molecular clock outlier
EPI_ISL_499022,molecular clock outlier
EPI_ISL_106342,molecular clock outlier
EPI_ISL_106791,molecular clock outlier
EPI_ISL_88039,molecular clock outlier
EPI_ISL_186287,molecular clock outlier
EPI_ISL_85578,molecular clock outlier
EPI_ISL_188260,molecular clock outlier
EPI_ISL_77796,molecular clock outlier
EPI_ISL_186081,molecular clock outlier
EPI_ISL_152172,molecular clock outlier
EPI_ISL_152359,molecular clock outlier
EPI_ISL_79670,molecular clock outlier
EPI_ISL_185789,molecular clock outlier
EPI_ISL_93664,molecular clock outlier
EPI_ISL_93665,molecular clock outlier
EPI_ISL_93666,molecular clock outlier
EPI_ISL_79675,molecular clock outlier
EPI_ISL_90824,molecular clock outlier
EPI_ISL_106807,molecular clock outlier
EPI_ISL_106813,molecular clock outlier
EPI_ISL_106817,molecular clock outlier
EPI_ISL_106819,molecular clock outlier
EPI_ISL_78726,molecular clock outlier
EPI_ISL_79317,molecular clock outlier
EPI_ISL_136619,molecular clock outlier
EPI_ISL_272703,molecular clock outlier
EPI_ISL_79666,molecular clock outlier
EPI_ISL_84035,molecular clock outlier
EPI_ISL_84059,molecular clock outlier
EPI_ISL_85579,molecular clock outlier
EPI_ISL_85618,molecular clock outlier
EPI_ISL_85621,molecular clock outlier
EPI_ISL_85623,molecular clock outlier
EPI_ISL_86057,molecular clock outlier
EPI_ISL_86087,molecular clock outlier
EPI_ISL_86100,molecular clock outlier
EPI_ISL_86106,molecular clock outlier
EPI_ISL_87933,molecular clock outlier
EPI_ISL_87934,molecular clock outlier
EPI_ISL_87940,molecular clock outlier
EPI_ISL_89774,molecular clock outlier
EPI_ISL_89776,molecular clock outlier
EPI_ISL_89824,molecular clock outlier
EPI_ISL_89832,molecular clock outlier
EPI_ISL_90600,molecular clock outlier
EPI_ISL_89834,molecular clock outlier
EPI_ISL_94837,molecular clock outlier
EPI_ISL_94841,molecular clock outlier
EPI_ISL_94848,molecular clock outlier
EPI_ISL_94867,molecular clock outlier
EPI_ISL_95079,molecular clock outlier
EPI_ISL_99011,molecular clock outlier
EPI_ISL_99012,molecular clock outlier
EPI_ISL_99630,molecular clock outlier
EPI_ISL_108179,molecular clock outlier
EPI_ISL_116243,molecular clock outlier
EPI_ISL_128238,molecular clock outlier
EPI_ISL_135251,molecular clock outlier
EPI_ISL_135262,molecular clock outlier
EPI_ISL_136640,molecular clock outlier
EPI_ISL_138251,molecular clock outlier
EPI_ISL_138252,molecular clock outlier
EPI_ISL_138843,molecular clock outlier
EPI_ISL_142986,molecular clock outlier
EPI_ISL_158665,molecular clock outlier
EPI_ISL_165156,molecular clock outlier
EPI_ISL_185542,molecular clock outlier
EPI_ISL_185647,molecular clock outlier
EPI_ISL_185916,molecular clock outlier
EPI_ISL_186220,molecular clock outlier
EPI_ISL_186324,molecular clock outlier
EPI_ISL_186463,molecular clock outlier
EPI_ISL_187966,molecular clock outlier
EPI_ISL_234727,molecular clock outlier
EPI_ISL_234729,molecular clock outlier
EPI_ISL_244573,molecular clock outlier
EPI_ISL_244575,molecular clock outlier
EPI_ISL_369508,molecular clock outlier
EPI_ISL_369511,molecular clock outlier
EPI_ISL_369514,molecular clock outlier
EPI_ISL_369515,molecular clock outlier
EPI_ISL_369518,molecular clock outlier
EPI_ISL_88042,molecular clock outlier
EPI_ISL_94855,molecular clock outlier
EPI_ISL_130279,molecular clock outlier
EPI_ISL_130287,molecular clock outlier
EPI_ISL_128235,molecular clock outlier
EPI_ISL_142982,molecular clock outlier
EPI_ISL_79474,molecular clock outlier
EPI_ISL_83768,molecular clock outlier
EPI_ISL_83830,molecular clock outlier
EPI_ISL_94913,molecular clock outlier
EPI_ISL_128251,molecular clock outlier
EPI_ISL_128234,molecular clock outlier
EPI_ISL_142979,molecular clock outlier
EPI_ISL_142981,molecular clock outlier
EPI_ISL_143052,molecular clock outlier
EPI_ISL_145217,molecular clock outlier
EPI_ISL_145220,molecular clock outlier
EPI_ISL_145222,molecular clock outlier
EPI_ISL_186264,molecular clock outlier
EPI_ISL_186351,molecular clock outlier
EPI_ISL_186775,molecular clock outlier
EPI_ISL_165154,molecular clock outlier
EPI_ISL_327038,molecular clock outlier
EPI_ISL_348412,molecular clock outlier
EPI_ISL_86103,molecular clock outlier
EPI_ISL_88017,molecular clock outlier
EPI_ISL_89793,molecular clock outlier
EPI_ISL_187758,molecular clock outlier
EPI_ISL_77794,molecular clock outlier
EPI_ISL_78689,molecular clock outlier
EPI_ISL_79318,molecular clock outlier
EPI_ISL_79445,molecular clock outlier
EPI_ISL_79663,molecular clock outlier
EPI_ISL_83174,molecular clock outlier
EPI_ISL_83827,molecular clock outlier
EPI_ISL_83859,molecular clock outlier
EPI_ISL_86108,molecular clock outlier
EPI_ISL_86114,molecular clock outlier
EPI_ISL_90465,molecular clock outlier
EPI_ISL_99765,molecular clock outlier
EPI_ISL_136622,molecular clock outlier
EPI_ISL_136634,molecular clock outlier
EPI_ISL_136639,molecular clock outlier
EPI_ISL_185452,molecular clock outlier
EPI_ISL_185722,molecular clock outlier
EPI_ISL_185951,molecular clock outlier
EPI_ISL_186105,molecular clock outlier
EPI_ISL_186529,molecular clock outlier
EPI_ISL_186662,molecular clock outlier
EPI_ISL_187158,molecular clock outlier
EPI_ISL_77798,molecular clock outlier
EPI_ISL_77799,molecular clock outlier
EPI_ISL_77802,molecular clock outlier
EPI_ISL_77803,molecular clock outlier
EPI_ISL_77804,molecular clock outlier
EPI_ISL_78770,molecular clock outlier
EPI_ISL_78771,molecular clock outlier
EPI_ISL_78772,molecular clock outlier
EPI_ISL_78773,molecular clock outlier
EPI_ISL_78774,molecular clock outlier
EPI_ISL_79325,molecular clock outlier
EPI_ISL_79331,molecular clock outlier
EPI_ISL_79333,molecular clock outlier
EPI_ISL_79337,molecular clock outlier
EPI_ISL_79338,molecular clock outlier
EPI_ISL_80391,molecular clock outlier
EPI_ISL_80837,molecular clock outlier
EPI_ISL_80838,molecular clock outlier
EPI_ISL_80839,molecular clock outlier
EPI_ISL_80840,molecular clock outlier
EPI_ISL_80841,molecular clock outlier
EPI_ISL_80842,molecular clock outlier
EPI_ISL_80843,molecular clock outlier
EPI_ISL_80844,molecular clock outlier
EPI_ISL_80845,molecular clock outlier
EPI_ISL_80846,molecular clock outlier
EPI_ISL_80847,molecular clock outlier
EPI_ISL_80848,molecular clock outlier
EPI_ISL_80849,molecular clock outlier
EPI_ISL_80850,molecular clock outlier
EPI_ISL_80851,molecular clock outlier
EPI_ISL_80852,molecular clock outlier
EPI_ISL_80853,molecular clock outlier
EPI_ISL_80854,molecular clock outlier
EPI_ISL_80855,molecular clock outlier
EPI_ISL_80856,molecular clock outlier
EPI_ISL_80857,molecular clock outlier
EPI_ISL_80858,molecular clock outlier
EPI_ISL_80859,molecular clock outlier
EPI_ISL_80860,molecular clock outlier
EPI_ISL_80861,molecular clock outlier
EPI_ISL_80862,molecular clock outlier
EPI_ISL_80863,molecular clock outlier
EPI_ISL_80864,molecular clock outlier
EPI_ISL_80865,molecular clock outlier
EPI_ISL_80866,molecular clock outlier
EPI_ISL_80867,molecular clock outlier
EPI_ISL_80868,molecular clock outlier
EPI_ISL_84032,molecular clock outlier
EPI_ISL_84049,molecular clock outlier
EPI_ISL_84052,molecular clock outlier
EPI_ISL_84057,molecular clock outlier
EPI_ISL_84058,molecular clock outlier
EPI_ISL_84096,molecular clock outlier
EPI_ISL_85581,molecular clock outlier
EPI_ISL_89574,molecular clock outlier
EPI_ISL_89575,molecular clock outlier
EPI_ISL_89576,molecular clock outlier
EPI_ISL_89577,molecular clock outlier
EPI_ISL_89578,molecular clock outlier
EPI_ISL_89579,molecular clock outlier
EPI_ISL_89580,molecular clock outlier
EPI_ISL_89581,molecular clock outlier
EPI_ISL_89582,molecular clock outlier
EPI_ISL_89583,molecular clock outlier
EPI_ISL_89584,molecular clock outlier
EPI_ISL_89585,molecular clock outlier
EPI_ISL_89586,molecular clock outlier
EPI_ISL_89587,molecular clock outlier
EPI_ISL_89661,molecular clock outlier
EPI_ISL_89665,molecular clock outlier
EPI_ISL_89666,molecular clock outlier
EPI_ISL_89667,molecular clock outlier
EPI_ISL_89668,molecular clock outlier
EPI_ISL_89669,molecular clock outlier
EPI_ISL_89670,molecular clock outlier
EPI_ISL_89671,molecular clock outlier
EPI_ISL_89672,molecular clock outlier
EPI_ISL_89673,molecular clock outlier
EPI_ISL_89674,molecular clock outlier
EPI_ISL_89675,molecular clock outlier
EPI_ISL_89676,molecular clock outlier
EPI_ISL_91141,molecular clock outlier
EPI_ISL_91142,molecular clock outlier
EPI_ISL_93667,molecular clock outlier
EPI_ISL_93684,molecular clock outlier
EPI_ISL_95318,molecular clock outlier
EPI_ISL_95319,molecular clock outlier
EPI_ISL_95320,molecular clock outlier
EPI_ISL_99003,molecular clock outlier
EPI_ISL_99004,molecular clock outlier
EPI_ISL_99605,molecular clock outlier
EPI_ISL_130273,molecular clock outlier
EPI_ISL_130274,molecular clock outlier
EPI_ISL_130275,molecular clock outlier
EPI_ISL_136596,molecular clock outlier
EPI_ISL_136641,molecular clock outlier
EPI_ISL_136642,molecular clock outlier
EPI_ISL_142646,molecular clock outlier
EPI_ISL_185763,molecular clock outlier
EPI_ISL_279380,molecular clock outlier
EPI_ISL_279381,molecular clock outlier
EPI_ISL_279382,molecular clock outlier
EPI_ISL_279383,molecular clock outlier
EPI_ISL_279386,molecular clock outlier
EPI_ISL_279387,molecular clock outlier
EPI_ISL_279370,molecular clock outlier
EPI_ISL_279392,molecular clock outlier
EPI_ISL_279393,molecular clock outlier
EPI_ISL_279394,molecular clock outlier
EPI_ISL_279395,molecular clock outlier
EPI_ISL_279379,molecular clock outlier
EPI_ISL_369507,molecular clock outlier
EPI_ISL_75787,molecular clock outlier
EPI_ISL_81391,molecular clock outlier
EPI_ISL_187232,molecular clock outlier
EPI_ISL_263141,molecular clock outlier
EPI_ISL_79334,molecular clock outlier
EPI_ISL_136643,molecular clock outlier
EPI_ISL_85728,molecular clock outlier
EPI_ISL_85729,molecular clock outlier
EPI_ISL_88030,molecular clock outlier
EPI_ISL_88033,molecular clock outlier
EPI_ISL_90599,molecular clock outlier
EPI_ISL_121531,molecular clock outlier
EPI_ISL_129164,molecular clock outlier
EPI_ISL_127843,molecular clock outlier
EPI_ISL_106391,molecular clock outlier
EPI_ISL_177907,molecular clock outlier
EPI_ISL_177906,molecular clock outlier
EPI_ISL_177908,molecular clock outlier
EPI_ISL_212164,molecular clock outlier
EPI_ISL_212166,molecular clock outlier
EPI_ISL_153288,molecular clock outlier
EPI_ISL_164586,molecular clock outlier
EPI_ISL_277234,molecular clock outlier
EPI_ISL_277235,molecular clock outlier
EPI_ISL_277236,molecular clock outlier
EPI_ISL_277237,molecular clock outlier
EPI_ISL_277238,molecular clock outlier
EPI_ISL_277239,molecular clock outlier
EPI_ISL_277240,molecular clock outlier
EPI_ISL_277241,molecular clock outlier
EPI_ISL_277242,molecular clock outlier
EPI_ISL_294259,molecular clock outlier
EPI_ISL_294260,molecular clock outlier
EPI_ISL_294261,molecular clock outlier
EPI_ISL_294262,molecular clock outlier
EPI_ISL_294263,molecular clock outlier
EPI_ISL_294264,molecular clock outlier
EPI_ISL_294266,molecular clock outlier
EPI_ISL_294267,molecular clock outlier
EPI_ISL_294268,molecular clock outlier
EPI_ISL_294269,molecular clock outlier
EPI_ISL_294271,molecular clock outlier
EPI_ISL_294272,molecular clock outlier
EPI_ISL_294273,molecular clock outlier
EPI_ISL_294274,molecular clock outlier
EPI_ISL_294275,molecular clock outlier
EPI_ISL_294276,molecular clock outlier
EPI_ISL_294277,molecular clock outlier
EPI_ISL_294278,molecular clock outlier
EPI_ISL_294279,molecular clock outlier
EPI_ISL_294280,molecular clock outlier
EPI_ISL_294281,molecular clock outlier
EPI_ISL_294283,molecular clock outlier
EPI_ISL_294284,molecular clock outlier
EPI_ISL_294285,molecular clock outlier
EPI_ISL_294286,molecular clock outlier
EPI_ISL_294287,molecular clock outlier
EPI_ISL_294288,molecular clock outlier
EPI_ISL_294289,molecular clock outlier
EPI_ISL_294291,molecular clock outlier
EPI_ISL_294294,molecular clock outlier
EPI_ISL_294296,molecular clock outlier
EPI_ISL_329973,molecular clock outlier
EPI_ISL_329974,molecular clock outlier
EPI_ISL_329975,molecular clock outlier
EPI_ISL_329976,molecular clock outlier
EPI_ISL_329977,molecular clock outlier
EPI_ISL_329978,molecular clock outlier
EPI_ISL_329979,molecular clock outlier
EPI_ISL_329980,molecular clock outlier
EPI_ISL_329981,molecular clock outlier
EPI_ISL_341299,molecular clock outlier
EPI_ISL_396574,molecular clock outlier
EPI_ISL_367163,molecular clock outlier
EPI_ISL_378745,molecular clock outlier
EPI_ISL_232044,molecular clock outlier
EPI_ISL_232045,molecular clock outlier
EPI_ISL_232046,molecular clock outlier
EPI_ISL_232048,molecular clock outlier
EPI_ISL_234472,molecular clock outlier
EPI_ISL_234473,molecular clock outlier
EPI_ISL_234474,molecular clock outlier
EPI_ISL_234475,molecular clock outlier
EPI_ISL_234476,molecular clock outlier
EPI_ISL_234479,molecular clock outlier
EPI_ISL_234480,molecular clock outlier
EPI_ISL_234481,molecular clock outlier
EPI_ISL_241846,molecular clock outlier
EPI_ISL_241847,molecular clock outlier
EPI_ISL_17264985,molecular clock outlier
EPI_ISL_536402,molecular clock outlier
EPI_ISL_278719,molecular clock outlier
EPI_ISL_278634,molecular clock outlier
EPI_ISL_329367,molecular clock outlier
EPI_ISL_366477,molecular clock outlier
EPI_ISL_344428,molecular clock outlier
EPI_ISL_334627,molecular clock outlier
EPI_ISL_278569,molecular clock outlier
EPI_ISL_334629,molecular clock outlier
EPI_ISL_207685,molecular clock outlier
EPI_ISL_282907,molecular clock outlier
EPI_ISL_328642,molecular clock outlier
EPI_ISL_328648,molecular clock outlier
EPI_ISL_328675,molecular clock outlier
EPI_ISL_328688,molecular clock outlier
EPI_ISL_328692,molecular clock outlier
EPI_ISL_328693,molecular clock outlier
EPI_ISL_207687,molecular clock outlier
EPI_ISL_207783,molecular clock outlier
EPI_ISL_328691,molecular clock outlier
EPI_ISL_220128,molecular clock outlier
EPI_ISL_287832,molecular clock outlier
EPI_ISL_287940,molecular clock outlier
EPI_ISL_283429,molecular clock outlier
EPI_ISL_272882,molecular clock outlier
EPI_ISL_4061575,molecular clock outlier
EPI_ISL_4061587,molecular clock outlier
EPI_ISL_4061617,molecular clock outlier
EPI_ISL_4062158,molecular clock outlier
EPI_ISL_272734,molecular clock outlier
EPI_ISL_344243,molecular clock outlier
EPI_ISL_367063,molecular clock outlier
EPI_ISL_327241,molecular clock outlier
EPI_ISL_309766,molecular clock outlier
EPI_ISL_339233,molecular clock outlier
EPI_ISL_340097,molecular clock outlier
EPI_ISL_396472,molecular clock outlier
EPI_ISL_396478,molecular clock outlier
EPI_ISL_396481,molecular clock outlier
EPI_ISL_396482,molecular clock outlier
EPI_ISL_396486,molecular clock outlier
EPI_ISL_396914,molecular clock outlier
EPI_ISL_346301,molecular clock outlier
EPI_ISL_2454697,molecular clock outlier
EPI_ISL_499029,molecular clock outlier
EPI_ISL_215973,molecular clock outlier
EPI_ISL_215974,molecular clock outlier
EPI_ISL_218060,molecular clock outlier
EPI_ISL_278549,molecular clock outlier
EPI_ISL_344272,molecular clock outlier
EPI_ISL_278603,molecular clock outlier
EPI_ISL_334512,molecular clock outlier
EPI_ISL_239631,molecular clock outlier
EPI_ISL_334500,molecular clock outlier
EPI_ISL_334506,molecular clock outlier
EPI_ISL_327194,molecular clock outlier
EPI_ISL_242514,molecular clock outlier
EPI_ISL_253937,molecular clock outlier
EPI_ISL_337309,molecular clock outlier
EPI_ISL_344241,molecular clock outlier
EPI_ISL_4061581,molecular clock outlier
EPI_ISL_4061604,molecular clock outlier
EPI_ISL_309391,molecular clock outlier
EPI_ISL_344280,molecular clock outlier
EPI_ISL_4061569,molecular clock outlier
EPI_ISL_4061593,molecular clock outlier
EPI_ISL_4061599,molecular clock outlier
EPI_ISL_4061643,molecular clock outlier
EPI_ISL_4061669,molecular clock outlier
EPI_ISL_346310,molecular clock outlier
EPI_ISL_412379,molecular clock outlier
EPI_ISL_412380,molecular clock outlier
EPI_ISL_378193,molecular clock outlier
EPI_ISL_378198,molecular clock outlier
EPI_ISL_560383,molecular clock outlier
EPI_ISL_355892,molecular clock outlier
EPI_ISL_334137,molecular clock outlier
EPI_ISL_336692,molecular clock outlier
EPI_ISL_405914,molecular clock outlier
EPI_ISL_282916,molecular clock outlier
EPI_ISL_393707,molecular clock outlier
EPI_ISL_197923,molecular clock outlier
EPI_ISL_288109,molecular clock outlier
EPI_ISL_197959,molecular clock outlier
EPI_ISL_288045,molecular clock outlier
EPI_ISL_199513,molecular clock outlier
EPI_ISL_263252,molecular clock outlier
EPI_ISL_277338,molecular clock outlier
EPI_ISL_277584,molecular clock outlier
EPI_ISL_277591,molecular clock outlier
EPI_ISL_277945,molecular clock outlier
EPI_ISL_277968,molecular clock outlier
EPI_ISL_277970,molecular clock outlier
EPI_ISL_277971,molecular clock outlier
EPI_ISL_277978,molecular clock outlier
EPI_ISL_277982,molecular clock outlier
EPI_ISL_277999,molecular clock outlier
EPI_ISL_278020,molecular clock outlier
EPI_ISL_282876,molecular clock outlier
EPI_ISL_283122,molecular clock outlier
EPI_ISL_284174,molecular clock outlier
EPI_ISL_289902,molecular clock outlier
EPI_ISL_313358,molecular clock outlier
EPI_ISL_313360,molecular clock outlier
EPI_ISL_313372,molecular clock outlier
EPI_ISL_396894,molecular clock outlier
EPI_ISL_396908,molecular clock outlier
EPI_ISL_1222770,molecular clock outlier
EPI_ISL_1222772,molecular clock outlier
EPI_ISL_355123,molecular clock outlier
EPI_ISL_355124,molecular clock outlier
EPI_ISL_355129,molecular clock outlier
EPI_ISL_364714,molecular clock outlier
EPI_ISL_377423,molecular clock outlier
EPI_ISL_377433,molecular clock outlier
EPI_ISL_377479,molecular clock outlier
EPI_ISL_377482,molecular clock outlier
EPI_ISL_377491,molecular clock outlier
EPI_ISL_377498,molecular clock outlier
EPI_ISL_377513,molecular clock outlier
EPI_ISL_377515,molecular clock outlier
EPI_ISL_377519,molecular clock outlier
EPI_ISL_206571,molecular clock outlier
EPI_ISL_197948,molecular clock outlier
EPI_ISL_197961,molecular clock outlier
EPI_ISL_323115,molecular clock outlier
EPI_ISL_396530,molecular clock outlier
EPI_ISL_258259,molecular clock outlier
EPI_ISL_253067,molecular clock outlier
EPI_ISL_257705,molecular clock outlier
EPI_ISL_272888,molecular clock outlier
EPI_ISL_273640,molecular clock outlier
EPI_ISL_301448,molecular clock outlier
EPI_ISL_301526,molecular clock outlier
